,Unnamed: 0,year,month,day,name,clusters,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,days_completed
1666,1666,2018,12,13,Telemadrid_2018 12 13_morning_new,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10524340718984604,0.0,0.04651176929473877,0.011644480749964714,0.0,0.0,0.0,0.0,0.052512504160404205,0.0,0.061329033225774765,0.0,0.010045437142252922,0.0,0.0,0.0,0.1839868724346161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405915945768356,0.0,0.0,0.0,0.0,0.0,0.0,0.02225276082754135,0.4557726681232453,0.0,0.0,0.0,0.0,0.0,2018 12 13
1667,1667,2018,12,14,Telemadrid_2018 12 14_morning_new,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11364851891994475,0.0,0.09211862832307817,0.1193736270070076,0.014064657501876354,0.0,0.0,0.0,0.07572902739048004,0.0,0.03976084291934967,0.0,0.0,0.0,0.0,0.0,0.06971309334039688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07863431423902513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3561341166496277,0.0,0.0,0.0,0.024594157934188843,0.0,2018 12 14
1668,1668,2018,12,16,Telemadrid_2018 12 16_morning_new,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12886427342891693,0.0,0.03308575227856636,0.15660369396209714,0.0,0.0,0.0,0.0,0.12040070444345476,0.0,0.2080087810754776,0.0,0.0,0.0,0.0,0.0,0.056460108608007424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05486172437667847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22166651487350464,0.0,0.0,0.0,0.0,0.0,2018 12 16
1669,1669,2018,12,19,Telemadrid_2018 12 19_morning_new,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16216129064559934,0.0,0.01363389939069748,0.08801858127117157,0.0,0.02330951578915119,0.0,0.0,0.08941883593797684,0.0,0.06652262061834335,0.0,0.0,0.0,0.0,0.0,0.19627514481544492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01959612034261227,0.0,0.0,0.0,0.0,0.0,0.0,0.1296304017305374,0.17119096219539642,0.0,0.03127500414848328,0.0,0.0,0.0,2018 12 19
1670,1670,2018,12,20,Telemadrid_2018 12 20_morning_new,11.0,0.0,0.0,0.0,0.0,0.0,0.013068946078419684,0.0,0.0,0.0,0.0704495757818222,0.0,0.0,0.0473174974322319,0.0,0.0,0.0991857647895813,0.0,0.019828306511044502,0.0,0.0,0.0,0.0,0.0,0.09257488697767258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040521543473005295,0.0,0.0,0.0,0.0,0.0,0.0,0.09702722728252412,0.4943425953388214,0.0,0.0,0.0,0.0,0.0,2018 12 20
1671,1671,2018,12,22,Telemadrid_2018 12 22_morning_new,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08923181891441345,0.0,0.060838572680950165,0.022692212834954262,0.0,0.08363848179578781,0.0,0.0,0.09970270097255708,0.0,0.06266225874423981,0.0,0.0,0.0,0.0,0.0,0.06547834724187851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11113964021205902,0.0,0.0,0.0,0.040530551224946976,0.0,0.0,0.0,0.29006272554397583,0.0,0.0,0.0,0.03591250628232956,0.0,2018 12 22
1672,1672,2018,12,31,Telemadrid_2018 12 31_morning_new,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06995987892150879,0.0,0.15640535950660706,0.013859044760465622,0.0,0.0,0.0,0.0,0.03534907847642898,0.0,0.020659059286117557,0.0,0.0,0.0,0.0,0.0,0.02831344865262508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14633595943450928,0.0,0.0,0.0,0.0,0.0,0.0,0.09991634637117386,0.2560259699821472,0.0,0.0,0.0,0.1541147083044052,0.0,2018 12 31
1673,1673,2019,01,03,Telemadrid_2019 01 03_morning_new,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10867767781019212,0.0,0.05203656107187271,0.0,0.0,0.08720802515745163,0.0,0.0,0.03047100082039833,0.0,0.0768422856926918,0.0,0.0,0.0,0.0,0.0,0.3652267456054688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645630732178688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17359399795532227,0.0,0.0,0.0,0.019493747502565384,0.0,2019 01 03
1674,1674,2019,01,04,Telemadrid_2019 01 04_morning_new,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0901987850666046,0.0,0.15794463455677032,0.0,0.0,0.0,0.0,0.0,0.032812956720590584,0.0,0.08514414727687836,0.0,0.0,0.0,0.0,0.0,0.16415590047836304,0.0,0.0,0.0,0.0,0.0,0.025990897789597508,0.0,0.0,0.14113862812519073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178516685962677,0.0,0.0,0.0,0.10027578473091124,0.0,2019 01 04
1675,1675,2019,01,08,Telemadrid_2019 01 08_morning_new,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07821216434240341,0.0,0.05510089546442032,0.01297555956989527,0.0,0.0,0.0,0.0,0.3634289801120758,0.0,0.07062136381864548,0.0,0.0,0.0,0.0,0.010123120620846748,0.11818978190422058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02962817624211312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061900794506073,0.0,0.0,0.0,0.03746843710541725,0.0,2019 01 08
1676,1676,2019,01,09,Telemadrid_2019 01 09_morning_new,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22377298772335047,0.0,0.06001210585236549,0.03096533752977848,0.0,0.0,0.0,0.0,0.0841125100851059,0.0,0.013985271565616129,0.0,0.0,0.0,0.0,0.0,0.2976733446121216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026630092412233356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20359311997890472,0.0,0.04506566002964973,0.0,0.0,0.0,2019 01 09
1677,1677,2019,01,12,Telemadrid_2019 01 12_morning_new,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031274665147066116,0.16238026320934296,0.0,0.0,0.0,0.0,0.11278985440731047,0.0,0.457964301109314,0.0,0.0,0.0,0.0,0.0,0.05468812957406044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047515619546175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10338659584522247,0.0,0.0,0.0,0.0,0.0,2019 01 12
1678,1678,2019,01,13,Telemadrid_2019 01 13_morning_new,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16025814414024353,0.0,0.1013174206018448,0.024885132908821102,0.0,0.0,0.0,0.0,0.07078740000724792,0.0,0.3843919634819031,0.0,0.0,0.0,0.0,0.0,0.03774775192141533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08375995606184006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11996744573116302,0.0,0.0,0.0,0.0,0.0,2019 01 13
1679,1679,2019,01,14,Telemadrid_2019 01 14_morning_new,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1114356368780136,0.0,0.11999340355396272,0.010710116475820541,0.042610540986061096,0.0,0.0,0.0,0.11674045026302338,0.0,0.09810179471969603,0.0,0.0,0.0,0.0,0.0,0.06688974052667618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10512513667345047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3150038719177246,0.0,0.0,0.0,0.0,0.0,2019 01 14
1680,1680,2019,01,15,Telemadrid_2019 01 15_morning_new,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2179315984249115,0.0,0.10817215591669084,0.02676410973072052,0.0,0.01410011388361454,0.0,0.0,0.07456403970718384,0.0,0.08658027648925781,0.0,0.0,0.0,0.0,0.0,0.19879284501075745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03920165821909905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2168145775794983,0.0,0.0,0.0,0.0,0.0,2019 01 15
1681,1681,2019,01,18,Telemadrid_2019 01 18_morning_new,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06945379823446274,0.0,0.027225375175476074,0.018084784969687462,0.0,0.0,0.0,0.0,0.15794456005096436,0.0,0.14759770035743713,0.0,0.0,0.0,0.0,0.0,0.03864836320281029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026375129818916317,0.0,0.0,0.0,0.0,0.0,0.0,0.028738398104906082,0.4609819352626801,0.0,0.0,0.0,0.0,0.0,2019 01 18
1682,1682,2019,01,22,Telemadrid_2019 01 22_morning_new,1.0,0.0,0.0,0.0,0.0,0.0,0.01125540491193533,0.0,0.25477954745292664,0.0,0.06041673943400382,0.014407616108655931,0.0,0.07146364450454712,0.0,0.0,0.09905242174863817,0.0,0.02745009958744049,0.0,0.0,0.0,0.0,0.0,0.06120724231004715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10489115118980408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2773488759994507,0.0,0.0,0.0,0.0,0.0,2019 01 22
1683,1683,2019,01,25,Telemadrid_2019 01 25_morning_new,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2892119586467743,0.0,0.19818557798862454,0.018830671906471246,0.0,0.0,0.0,0.0,0.04482066631317139,0.0,0.042007341980934136,0.0,0.0,0.0,0.0,0.0,0.04852769523859024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12433315813541412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18338406085968015,0.0,0.018622836098074916,0.0,0.0,0.0,2019 01 25
1684,1684,2019,01,26,Telemadrid_2019 01 26_morning_new,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036277275532484055,0.0,0.052764151245355606,0.01710747554898262,0.0,0.0,0.0,0.0,0.04409445822238922,0.0,0.026172833517193798,0.0,0.0,0.0,0.0,0.0,0.03209895268082619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06127559393644332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5447949767112732,0.0,0.15341141819953918,0.0,0.0,0.0,2019 01 26
1685,1685,2019,01,26,Telemadrid_2019 01 26_afternoon_new,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09932953864336014,0.0,0.08661051094532013,0.030481277033686638,0.0,0.0,0.0,0.0,0.16376140713691711,0.0,0.01870006695389748,0.0,0.0,0.0,0.0,0.0,0.014138305559754372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1368616223335266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43092408776283264,0.0,0.0,0.0,0.0,0.0,2019 01 26
1686,1686,2019,01,27,Telemadrid_2019 01 27_morning_new,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006909370422363,0.0,0.11486406624317168,0.0233203936368227,0.0,0.0,0.0,0.0,0.076907679438591,0.0,0.058778345584869385,0.0,0.0,0.0,0.0,0.0,0.03758316487073898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0640057772397995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08489623665809631,0.0,0.0,0.0,0.0,0.0,2019 01 27
1687,1687,2019,01,30,Telemadrid_2019 01 30_morning_new,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06621292233467102,0.0,0.07601375132799149,0.01449559349566698,0.0,0.0,0.0,0.0,0.049560584127902985,0.0,0.3559907674789429,0.0,0.0,0.0,0.0,0.0,0.05400441959500313,0.0,0.0,0.0,0.0,0.0,0.07044985145330429,0.0,0.0,0.2232312709093094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662909597158432,0.0,0.0,0.0,0.0,0.0,2019 01 30
1688,1688,2019,02,02,Telemadrid_2019 02 02_morning_new,1.0,0.0,0.017125854268670082,0.0,0.0,0.0,0.0,0.0,0.2296790331602097,0.0,0.04922119528055191,0.02699214406311512,0.0,0.0,0.0,0.0,0.0368906669318676,0.0,0.01954521611332893,0.0,0.0,0.0,0.0,0.0,0.20329417288303372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08299889415502547,0.0,0.0,0.0,0.0,0.0,0.0,0.02795093879103661,0.1719721555709839,0.0,0.11733157187700273,0.0,0.0,0.0,2019 02 02
1689,1689,2019,02,04,Telemadrid_2019 02 04_morning_new,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17994309961795807,0.0,0.030714217573404312,0.016999773681163788,0.0,0.0,0.0,0.0,0.10445026308298112,0.0,0.02478664554655552,0.0,0.0,0.0,0.0,0.0,0.14084483683109286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04977034777402878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4273296594619751,0.0,0.0,0.0,0.0,0.0,2019 02 04
1690,1690,2019,02,07,Telemadrid_2019 02 07_afternoon_new,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059491921216249466,0.0,0.035657767206430435,0.034652166068553925,0.0,0.0,0.0,0.0,0.17861054837703705,0.0,0.10596740990877153,0.0,0.0,0.0,0.0,0.0,0.2074814885854721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11536987125873566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24345752596855166,0.0,0.0,0.0,0.0,0.0,2019 02 07
1691,1691,2019,02,08,Telemadrid_2019 02 08_morning_new,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09867841750383376,0.0,0.07100947946310042,0.02128227800130844,0.0,0.0,0.0,0.0,0.17822979390621185,0.0,0.05343138799071312,0.0,0.0,0.0,0.0,0.0,0.2372095435857773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07989023625850677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2391144782304764,0.0,0.0,0.0,0.0,0.0,2019 02 08
1692,1692,2019,02,09,Telemadrid_2019 02 09_morning_new,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024189768359065056,0.0,0.0,0.0,0.0,0.0,0.31998440623283386,0.0,0.01673969067633152,0.0,0.0,0.0,0.0,0.0,0.024609357118606567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02284343913197517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5582225322723389,0.0,0.0,0.0,0.0,0.0,2019 02 09
1693,1693,2019,02,10,Telemadrid_2019 02 10_morning_new,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030293354764580727,0.0,0.1663886457681656,0.01944995112717152,0.0,0.0,0.0,0.0,0.04852670803666115,0.0,0.4673154950141907,0.0,0.0,0.0,0.0,0.0,0.03554224222898483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15187066793441772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04336103796958923,0.0,0.0,0.013211108744144441,0.0,0.0,2019 02 10
1694,1694,2019,02,14,Telemadrid_2019 02 14_morning_new,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021267008036375046,0.08021989464759828,0.0,0.07684950530529022,0.0,0.0,0.24439598619937894,0.0,0.1584327071905136,0.0,0.0,0.0,0.0,0.0,0.10847372561693193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06720316410064697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22307533025741574,0.0,0.0,0.0,0.0,0.0,2019 02 14
1695,1695,2019,02,15,Telemadrid_2019 02 15_morning_new,4.0,0.0,0.0,0.0,0.052951592952013016,0.0,0.0,0.0,0.0,0.0,0.024418039247393608,0.08417541533708572,0.0,0.0,0.0,0.0,0.03694674745202065,0.0,0.5359673500061035,0.0,0.0,0.0,0.0,0.0,0.14706867933273315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05261262133717537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040653396397829056,0.0,0.0,0.0,0.0,0.0,2019 02 15
1696,1696,2019,02,18,Telemadrid_2019 02 18_morning_new,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07386621087789537,0.011382441967725756,0.03186063840985298,0.0,0.0,0.0,0.10280825942754744,0.0,0.015921974554657936,0.0,0.0,0.0,0.0,0.0,0.13171125948429108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03423967584967613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57572340965271,0.0,0.0,0.0,0.0,0.0,2019 02 18
1697,1697,2019,03,21,Telemadrid_2019 03 21_morning_new,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09544462710618973,0.023700570687651638,0.0,0.03403594344854355,0.0,0.0,0.07075691968202591,0.0,0.03842995688319206,0.0,0.0,0.0,0.0,0.0,0.14079171419143674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05309329181909561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4924074709415436,0.0,0.0,0.0,0.0,0.0,2019 03 21
1698,1698,2019,03,22,Telemadrid_2019 03 22_morning_new,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08154746890068054,0.0,0.03156901150941849,0.020322475582361218,0.0,0.0103814285248518,0.0,0.0,0.056782636791467674,0.0,0.3262162804603577,0.0,0.0,0.0,0.0,0.0,0.06656244397163391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04022536054253578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3272961974143982,0.0,0.0,0.0,0.0,0.0,2019 03 22
1699,1699,2019,03,22,Telemadrid_2019 03 22_afternoon_new,7.0,0.0,0.016872653737664226,0.0,0.0,0.0,0.0,0.0,0.051388587802648544,0.0,0.11731802672147752,0.03882033377885818,0.0,0.0,0.0,0.0,0.06294087320566177,0.0,0.08664185553789139,0.0,0.0,0.0,0.0,0.0,0.1774216592311859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048472821712493896,0.0,0.0,0.0,0.0,0.0,0.0,0.033500757068395615,0.3524863719940185,0.0,0.010327293537557123,0.0,0.0,0.0,2019 03 22
1700,1700,2019,03,23,Telemadrid_2019 03 23_morning_new,2.0,0.0,0.02802888862788677,0.0,0.0,0.0,0.0,0.0,0.09278319031000136,0.0,0.02250574342906475,0.016785820946097374,0.0,0.0,0.0,0.0,0.20809058845043185,0.0,0.08116510510444641,0.0,0.0,0.0,0.0,0.0,0.2006237804889679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11663401126861572,0.0,0.0,0.0,0.0,0.0,0.0,0.04232143983244896,0.15938229858875275,0.0,0.02927366830408573,0.0,0.0,0.0,2019 03 23
1701,1701,2019,03,24,Telemadrid_2019 03 24_morning_new,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06068587303161621,0.0,0.12692078948020935,0.0,0.0,0.0,0.0,0.0,0.0661846175789833,0.0,0.058093097060918815,0.0,0.0,0.0,0.0,0.0,0.12247974425554276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3932780623435974,0.0,0.0,0.0,0.0,0.0,0.0,0.04081204161047936,0.10661987960338593,0.0,0.0,0.0,0.0,0.0,2019 03 24
1702,1702,2019,03,24,Telemadrid_2019 03 24_afternoon_new,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14665740728378296,0.0,0.06542330235242844,0.0,0.0,0.0,0.0,0.0,0.15493738651275635,0.0,0.06894393265247345,0.0,0.0,0.0,0.0,0.0,0.07351123541593553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05051206424832344,0.0,0.0,0.0,0.0,0.0,0.0,0.061423629522323615,0.3297301530838013,0.0,0.02230444550514221,0.0,0.0,0.0,2019 03 24
1703,1703,2019,03,25,Telemadrid_2019 03 25_morning_new,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02862064726650715,0.0,0.07428978383541107,0.0,0.0,0.03555528819561005,0.0,0.0,0.07660644501447678,0.0,0.10561057925224304,0.0,0.0,0.0,0.0,0.0,0.11374042928218843,0.0,0.0,0.0,0.01961309090256691,0.0,0.0,0.0,0.0,0.12468576431274415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40945819020271296,0.0,0.0,0.0,0.0,0.0,2019 03 25
1704,1704,2019,03,26,Telemadrid_2019 03 26_morning_new,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17328011989593506,0.01100648008286953,0.0,0.0,0.0,0.0,0.02595821395516396,0.0,0.016968756914138794,0.0,0.0,0.0,0.0,0.0,0.05249974131584168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05156383290886879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6445454955101013,0.0,0.0,0.0,0.0,0.0,2019 03 26
1705,1705,2019,03,31,Telemadrid_2019 03 31_morning_new,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1884078532457352,0.0,0.030852748081088063,0.04212193563580513,0.03792259842157364,0.0,0.0,0.0,0.0903744027018547,0.0,0.05557893961668015,0.0,0.0,0.0,0.0,0.0,0.08133091777563095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17941144108772278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742772996425629,0.0,0.0,0.0,0.0,0.0,2019 03 31
1706,1706,2019,04,05,Telemadrid_2019 04 05_morning_new,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07172892242670059,0.036434128880500787,0.08219410479068756,0.010562777519226074,0.0,0.0,0.07212529331445694,0.0,0.052203774452209466,0.0,0.0,0.0,0.0,0.0,0.06709645688533783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0622965358197689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47850701212883,0.0,0.012223197147250177,0.0,0.0,0.0,2019 04 05
1707,1707,2019,04,06,Telemadrid_2019 04 06_morning_new,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06531761586666107,0.0,0.03508107364177704,0.010705068707466124,0.11992867290973665,0.0,0.0,0.0,0.09254427254199983,0.0,0.017021192237734798,0.0,0.0,0.0,0.0,0.0,0.02531369030475616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1079203113913536,0.0,0.0,0.0,0.0,0.0,0.0,0.03648310899734497,0.3607459664344788,0.0,0.1147000640630722,0.0,0.0,0.0,2019 04 06
1708,1708,2019,04,08,Telemadrid_2019 04 08_morning_new,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2452570199966431,0.0,0.04627275466918945,0.012523476034402849,0.0,0.0,0.0,0.0,0.0751199722290039,0.0,0.3108684718608856,0.0,0.0,0.0,0.0,0.0,0.04715239629149437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12311924993991852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04789898172020912,0.0,0.07098680734634401,0.0,0.0,0.0,2019 04 08
1709,1709,2019,04,09,Telemadrid_2019 04 09_morning_new,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3490951359272003,0.0,0.049499530345201485,0.03570132330060005,0.0,0.0,0.0,0.0,0.0926835760474205,0.0,0.02937667816877365,0.0,0.0,0.0,0.0,0.0,0.23471225798130035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09316934645175934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09546922892332076,0.0,0.0,0.0,0.0,0.0,2019 04 09
1710,1710,2019,04,13,Telemadrid_2019 04 13_morning_new,1.0,0.0,0.0,0.0,0.0,0.0,0.011684015393257141,0.0,0.3230790793895721,0.0,0.0825105756521225,0.011428119614720345,0.0,0.0,0.0,0.0,0.03763779997825623,0.0,0.02003827877342701,0.0,0.0,0.0,0.0,0.0,0.06234674155712128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07127305120229721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3584794700145721,0.0,0.0,0.0,0.0,0.0,2019 04 13
1711,1711,2019,04,16,Telemadrid_2019 04 16_morning_new,11.0,0.0,0.10859538614749907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038589943200349815,0.024166323244571686,0.0,0.0,0.0,0.0,0.07593359053134917,0.0,0.02765535376966,0.0,0.0,0.0,0.0,0.0,0.04749694839119911,0.0,0.0,0.0,0.0,0.0,0.0269375704228878,0.0,0.0,0.07323608547449112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5394684672355652,0.0,0.0,0.0,0.0,0.0,2019 04 16
1712,1712,2019,04,17,Telemadrid_2019 04 17_morning_new,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16575640439987185,0.0,0.057545479387044914,0.013032105751335621,0.0,0.0,0.0,0.0,0.03402150422334671,0.0,0.021034659817814827,0.0,0.0,0.0,0.0,0.0,0.03516124188899994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03694779425859451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5019192695617676,0.0,0.11174195259809494,0.0,0.0,0.0,2019 04 17
1713,1713,2019,04,25,Telemadrid_2019 04 25_morning_new,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2277335673570633,0.015017938800156116,0.0,0.03930642455816269,0.0,0.0,0.03229127451777458,0.0,0.4834243059158325,0.0,0.0,0.0,0.0,0.0,0.043175090104341514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060260303318500526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07023350894451141,0.0,0.0,0.0,0.0,0.0,2019 04 25
1714,1714,2019,04,26,Telemadrid_2019 04 26_morning_new,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3267163038253784,0.04248793050646782,0.0,0.0,0.0,0.0,0.14684587717056274,0.0,0.18094903230667114,0.0,0.0,0.0,0.0,0.0,0.05528664216399193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084353685379028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14878444373607635,0.0,0.0,0.0,0.0,0.0,2019 04 26
1715,1715,2019,05,04,Telemadrid_2019 05 04_morning_new,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16464422643184662,0.0,0.02424147538840771,0.01538166031241417,0.0,0.0,0.0,0.0,0.08342403173446655,0.0,0.021592410281300545,0.0,0.0,0.0,0.0,0.0,0.025902213528752327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024206776171922684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6148557662963867,0.0,0.0,0.0,0.0,0.0,2019 05 04
