,index,clusters,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,channel,day,year
0,antena3_2019 09 14_morning_new,15.0,0.0,0.35823386907577515,0.0,0.0233262050896883,0.0,0.06418072432279587,0.0,0.0,0.0,0.018456222489476204,0.02623770944774151,0.0,0.08485676348209381,0.0,0.0,0.09106799960136414,0.2573453187942505,0.0,0.0,0.0,0.026391198858618736,0.0,0.0,0.04214957728981972,0.0,0.0,0.0,antena3,2019 09 14,2019
1,antena3_2019 09 14_afternoon_new,15.0,0.0,0.32804036140441895,0.0,0.0,0.0,0.08650635182857513,0.0,0.0,0.0,0.0,0.043614134192466736,0.0,0.08254094421863556,0.0,0.0,0.17005538940429688,0.203790083527565,0.0,0.0,0.0,0.0,0.0,0.0,0.06633689254522324,0.0,0.0,0.0,antena3,2019 09 14,2019
2,antena3_2019 09 15_morning_new,1.0,0.0,0.4302031695842743,0.0,0.023870496079325676,0.0,0.18971852958202362,0.0,0.0,0.0,0.011114402674138546,0.0,0.0,0.0493290051817894,0.0,0.0,0.03519507497549057,0.08918426185846329,0.0,0.0,0.0,0.0,0.0,0.0,0.1440606713294983,0.0,0.0,0.0,antena3,2019 09 15,2019
3,antena3_2019 09 15_afternoon_new,14.0,0.0,0.4311487376689911,0.0,0.024101098999381065,0.0,0.10164158046245575,0.0,0.0,0.0,0.0,0.016872096806764603,0.013172154314815998,0.028524870052933693,0.0,0.0,0.08021819591522217,0.1337781846523285,0.0,0.0,0.0,0.013150346465408802,0.0,0.0,0.1489795595407486,0.0,0.0,0.0,antena3,2019 09 15,2019
4,antena3_2019 09 16_morning_new,6.0,0.0,0.16037051379680634,0.0,0.0,0.012305053882300854,0.02861737087368965,0.0,0.0,0.0,0.026853084564208984,0.0111717963591218,0.012591669335961342,0.0,0.0,0.06510297954082489,0.3240818679332733,0.1837753802537918,0.0,0.0,0.0,0.0,0.0,0.0,0.16186845302581787,0.0,0.0,0.0,antena3,2019 09 16,2019
5,antena3_2019 09 16_afternoon_new,12.0,0.0,0.2888360023498535,0.0,0.0,0.0,0.06783393025398254,0.0,0.0,0.0,0.014720112085342407,0.19147761166095734,0.0,0.020055320113897324,0.0,0.0,0.1290103644132614,0.04481416940689087,0.0,0.0,0.0,0.010700900107622147,0.0,0.0,0.21383659541606903,0.0,0.0,0.0,antena3,2019 09 16,2019
6,antena3_2019 09 17_morning_new,19.0,0.0,0.051873184740543365,0.0,0.0,0.01308317482471466,0.015708861872553825,0.0,0.0,0.03862413391470909,0.1966591328382492,0.028488485142588615,0.05055816099047661,0.0,0.0,0.012858783826231956,0.21070724725723267,0.0,0.0,0.0,0.025823134928941727,0.0,0.0,0.0,0.34203436970710754,0.0,0.0,0.0,antena3,2019 09 17,2019
7,antena3_2019 09 17_afternoon_new,7.0,0.0,0.037204816937446594,0.0,0.0,0.04881152883172035,0.03265900909900665,0.0,0.0,0.0,0.07468491792678833,0.28810861706733704,0.17222252488136292,0.0,0.0,0.0,0.06764758378267288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649680972099304,0.0,0.0,0.0,antena3,2019 09 17,2019
8,antena3_2019 09 18_morning_new,12.0,0.0,0.3632580637931824,0.0,0.0,0.0,0.0533321239054203,0.0,0.0,0.0,0.042476095259189606,0.030645988881587982,0.024898987263441086,0.0,0.0,0.0,0.09266308695077896,0.04339432716369629,0.0,0.0,0.0,0.0,0.0,0.0,0.3438381552696228,0.0,0.0,0.0,antena3,2019 09 18,2019
9,antena3_2019 09 18_afternoon_new,19.0,0.0,0.22555409371852875,0.0,0.0,0.02818368375301361,0.04363514482975006,0.0,0.0,0.0,0.022434942424297333,0.1389460265636444,0.07733940333127975,0.0,0.0,0.0,0.052219316363334656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39742642641067505,0.0,0.0,0.0,antena3,2019 09 18,2019
10,antena3_2019 09 19_morning_new,19.0,0.0,0.09845578670501709,0.0,0.0,0.0,0.11404350399971008,0.0,0.0,0.0,0.2171040177345276,0.062036316841840744,0.07185988873243332,0.03084309585392475,0.0,0.0,0.07712316513061523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310899019241333,0.0,0.0,0.0,antena3,2019 09 19,2019
11,antena3_2019 09 19_afternoon_new,4.0,0.0,0.07230342924594879,0.0,0.0,0.0,0.09138346463441849,0.0,0.0,0.015539886429905891,0.044333476573228836,0.09655505418777466,0.1385127156972885,0.0,0.0,0.0,0.07865539938211441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4547036588191986,0.0,0.0,0.0,antena3,2019 09 19,2019
12,antena3_2019 09 20_morning_new,19.0,0.0,0.2440248280763626,0.0,0.01148324366658926,0.0,0.09966873377561569,0.0,0.0,0.0,0.08926527947187424,0.025117548182606697,0.011302889324724674,0.016792330890893936,0.0,0.0,0.12635767459869385,0.014869884587824345,0.0,0.0,0.0,0.0,0.0,0.0,0.35220950841903687,0.0,0.0,0.0,antena3,2019 09 20,2019
13,antena3_2019 09 22_morning_new,1.0,0.0,0.3893207013607025,0.0,0.03372069448232651,0.0,0.13496597111225128,0.0,0.0,0.0,0.047993358224630356,0.02555353380739689,0.08718066662549973,0.0,0.0,0.0,0.05490254983305931,0.017417099326848984,0.0,0.0,0.0,0.0396014042198658,0.0,0.0,0.16264301538467407,0.0,0.0,0.0,antena3,2019 09 22,2019
14,antena3_2019 09 22_afternoon_new,1.0,0.0,0.4367077052593231,0.0,0.0,0.0,0.18293091654777527,0.0,0.0,0.0,0.0,0.030558926984667778,0.11098233610391617,0.0,0.0,0.0,0.11711104959249496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09198831021785736,0.0,0.0,0.0,antena3,2019 09 22,2019
15,antena3_2019 09 23_morning_new,10.0,0.0,0.3569125533103943,0.0,0.0,0.0,0.017878836020827293,0.0,0.0,0.0,0.25941115617752075,0.012466149404644966,0.0,0.0,0.0,0.0,0.2621009349822998,0.0,0.0,0.0,0.010405972599983215,0.0,0.0,0.0,0.051731958985328674,0.0,0.0,0.0,antena3,2019 09 23,2019
16,antena3_2019 09 24_morning_new,19.0,0.0,0.1819131076335907,0.0,0.014684685505926609,0.017057359218597412,0.12480136007070541,0.0,0.0,0.0,0.011806940659880638,0.034512750804424286,0.0,0.0,0.0,0.0,0.27194228768348694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33188456296920776,0.0,0.0,0.0,antena3,2019 09 24,2019
17,antena3_2019 09 24_afternoon_new,7.0,0.0,0.09909875690937042,0.0,0.0,0.12544074654579163,0.1034964919090271,0.0,0.0,0.0,0.010305145755410194,0.1783800721168518,0.050779394805431366,0.0,0.0,0.0,0.18365265429019928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24057312309741974,0.0,0.0,0.0,antena3,2019 09 24,2019
18,antena3_2019 09 26_morning_new,12.0,0.0,0.3246287405490875,0.0,0.0,0.0,0.09636729210615158,0.0,0.0,0.0,0.05421460419893265,0.016495302319526672,0.02161804772913456,0.0,0.0,0.0,0.20744730532169342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25945329666137695,0.0,0.0,0.0,antena3,2019 09 26,2019
19,antena3_2019 09 28_morning_new,1.0,0.0,0.36405453085899353,0.0,0.013425871729850769,0.07735153287649155,0.08628377318382263,0.0,0.0,0.0,0.031196683645248413,0.054398953914642334,0.058358363807201385,0.0,0.0,0.0,0.12370294332504272,0.0,0.0,0.0,0.0,0.049474842846393585,0.0,0.0,0.12377870827913284,0.0,0.0,0.0,antena3,2019 09 28,2019
20,antena3_2019 09 28_afternoon_new,12.0,0.0,0.3206605911254883,0.0,0.0,0.03585941344499588,0.13568821549415588,0.0,0.0,0.0,0.0,0.05170334503054619,0.07143064588308334,0.0,0.0,0.0,0.03600384667515755,0.0,0.026031849905848503,0.0,0.0,0.0,0.0,0.0,0.3099716007709503,0.0,0.0,0.0,antena3,2019 09 28,2019
21,antena3_2019 09 29_morning_new,1.0,0.0,0.3642416000366211,0.0,0.03695068880915642,0.05674601346254349,0.15839345753192902,0.0,0.0,0.0,0.029331836849451065,0.03094111755490303,0.017311472445726395,0.0,0.0,0.0,0.09515897184610367,0.0,0.0,0.0,0.0,0.04165587201714516,0.0,0.0,0.15406976640224457,0.0,0.0,0.0,antena3,2019 09 29,2019
22,antena3_2019 09 29_afternoon_new,12.0,0.0,0.35204893350601196,0.0,0.0,0.08381599932909012,0.10745791345834732,0.0,0.0,0.0,0.03364713490009308,0.044403910636901855,0.021254301071166992,0.014365419745445251,0.0,0.0,0.096245676279068,0.020980073139071465,0.011849582195281982,0.0,0.0,0.0,0.0,0.0,0.20850543677806854,0.0,0.0,0.0,antena3,2019 09 29,2019
23,antena3_2019 10 02_morning_new,10.0,0.0,0.2114693522453308,0.0,0.0,0.0,0.02937919832766056,0.0,0.0,0.0,0.05901607125997543,0.0,0.0,0.357047438621521,0.0,0.0,0.1470610350370407,0.04286136478185654,0.0,0.0,0.0,0.0,0.0,0.0,0.12518997490406036,0.0,0.0,0.0,antena3,2019 10 02,2019
24,antena3_2019 10 03_morning_new,19.0,0.0,0.1929987072944641,0.0,0.0,0.0,0.11196370422840118,0.0,0.0,0.0,0.05390942469239235,0.017651120200753212,0.010544993914663792,0.0,0.0,0.0,0.1312820166349411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4630289375782013,0.0,0.0,0.0,antena3,2019 10 03,2019
25,antena3_2019 10 04_morning_new,10.0,0.0,0.2988085448741913,0.0,0.0,0.0,0.1761949360370636,0.0,0.0,0.0,0.057449404150247574,0.0,0.0,0.026870721951127052,0.0,0.0,0.22062508761882782,0.013602495193481445,0.0,0.0,0.0,0.0,0.0,0.0,0.17883166670799255,0.0,0.0,0.0,antena3,2019 10 04,2019
26,antena3_2019 10 04_afternoon_new,12.0,0.0,0.2849239706993103,0.0,0.0,0.03384450078010559,0.05608455836772919,0.0,0.0,0.0,0.023904021829366684,0.12383969128131866,0.0374520979821682,0.012011468410491943,0.0,0.0,0.06946387141942978,0.0,0.01746177487075329,0.0,0.0,0.0,0.0,0.0,0.33023107051849365,0.0,0.0,0.0,antena3,2019 10 04,2019
27,antena3_2019 10 05_morning_new,1.0,0.0,0.3804786205291748,0.0,0.0,0.021423371508717537,0.11393874138593674,0.0,0.0,0.0,0.023089345544576645,0.04762159660458565,0.05082155019044876,0.0,0.0,0.0,0.11655732989311218,0.0,0.015153996646404266,0.0,0.0,0.05343961715698242,0.0,0.0,0.15680845081806183,0.0,0.0,0.0,antena3,2019 10 05,2019
28,antena3_2019 10 06_morning_new,7.0,0.0,0.08980057388544083,0.0,0.0,0.0,0.1485585868358612,0.0,0.0,0.0,0.0,0.09666519612073898,0.17122183740139008,0.0,0.0,0.0,0.1700422465801239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29973873496055603,0.0,0.0,0.0,antena3,2019 10 06,2019
29,antena3_2019 10 07_morning_new,7.0,0.0,0.23173336684703827,0.0,0.0,0.04611140489578247,0.042490262538194656,0.0,0.0,0.0,0.011767789721488953,0.2206900268793106,0.11221559345722198,0.0,0.0,0.0,0.11633364856243134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073872685432434,0.0,0.0,0.0,antena3,2019 10 07,2019
30,antena3_2019 10 07_afternoon_new,0.0,0.0,0.018995312973856926,0.0,0.0,0.054738592356443405,0.21919545531272888,0.0,0.0,0.0,0.03513486683368683,0.3145959675312042,0.16993826627731323,0.0,0.0,0.0,0.03636413440108299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13799820840358734,0.0,0.0,0.0,antena3,2019 10 07,2019
31,antena3_2019 10 09_morning_new,19.0,0.0,0.024123305454850197,0.0,0.0,0.0,0.014770092442631721,0.0,0.0,0.0,0.10591679811477661,0.0,0.0,0.0,0.0,0.0,0.30323782563209534,0.0,0.0,0.0,0.0,0.0,0.0,0.024953704327344894,0.49643948674201965,0.0,0.0,0.0,antena3,2019 10 09,2019
32,antena3_2019 10 10_morning_new,12.0,0.0,0.28934353590011597,0.0,0.0,0.0,0.13320894539356232,0.0,0.0,0.0,0.030680133029818535,0.03270786255598068,0.0,0.0,0.0,0.0,0.20326237380504608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29555195569992065,0.0,0.0,0.0,antena3,2019 10 10,2019
33,antena3_2019 10 11_morning_new,6.0,0.0,0.18321523070335388,0.0,0.011949918232858181,0.027806363999843597,0.08729659765958786,0.0,0.0,0.0,0.08839604258537292,0.0,0.0,0.0,0.0,0.0,0.28680500388145447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28465867042541504,0.0,0.0,0.0,antena3,2019 10 11,2019
34,antena3_2019 10 12_morning_new,10.0,0.0,0.41122522950172424,0.0,0.014814270660281181,0.06459600478410721,0.076781265437603,0.0,0.0,0.0,0.054866157472133636,0.016316182911396027,0.0,0.0115104541182518,0.0,0.0,0.12053433060646057,0.020305734127759933,0.0,0.0,0.0,0.014837012626230717,0.0,0.0,0.18253256380558014,0.0,0.0,0.0,antena3,2019 10 12,2019
35,antena3_2019 10 15_morning_new,11.0,0.0,0.17263154685497284,0.0,0.0,0.41923561692237854,0.03297780826687813,0.0,0.0,0.0,0.04709785431623459,0.0192944947630167,0.0,0.0,0.0,0.0,0.0800858736038208,0.09989213198423386,0.0,0.0,0.0,0.0,0.0,0.0,0.10445217043161392,0.0,0.0,0.0,antena3,2019 10 15,2019
36,antena3_2019 09 13_morning_new,15.0,0.0,0.3503049910068512,0.0,0.0,0.0,0.032628823071718216,0.0,0.0,0.0,0.07429646700620651,0.0,0.0,0.09467696398496628,0.0,0.0,0.0777745172381401,0.3292900621891022,0.0,0.0,0.0,0.0,0.0,0.0,0.018245456740260124,0.0,0.0,0.0,antena3,2019 09 13,2019
37,antena3_2019 09 13_afternoon_new,15.0,0.0,0.28037163615226746,0.0,0.0,0.0,0.02298048511147499,0.0,0.0,0.0,0.05563743785023689,0.016757316887378693,0.0,0.10354232043027878,0.0,0.0,0.11891905963420868,0.39498308300971985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,antena3,2019 09 13,2019
38,1_spa_2016 11 10_morning_new,12.0,0.0,0.3339161276817322,0.017779378220438957,0.022665539756417274,0.0,0.05549341067671776,0.0,0.0,0.0,0.017793618142604828,0.0,0.14243346452713013,0.0,0.0,0.0,0.0291662085801363,0.0,0.05010493844747543,0.0,0.0,0.0,0.0,0.0,0.30975180864334106,0.0,0.0,0.0,1_spa,2016 11 10,2016
39,1_spa_2016 11 12_afternoon_new,17.0,0.0,0.15281309187412262,0.0,0.2002655267715454,0.017508063465356827,0.04132455959916115,0.2966553568840027,0.0,0.0,0.08901108056306839,0.012810665182769299,0.0,0.0,0.0,0.0,0.04374385252594948,0.0,0.0,0.0,0.0,0.019857065752148628,0.0,0.0,0.11415240168571472,0.0,0.0,0.0,1_spa,2016 11 12,2016
40,1_spa_2016 11 15_morning_new,16.0,0.0,0.1628274917602539,0.0,0.05967652052640915,0.0,0.28019896149635315,0.0,0.0,0.0,0.0111597441136837,0.025836210697889328,0.030112668871879578,0.0,0.0,0.0,0.07141947746276855,0.0,0.01908540166914463,0.0,0.0,0.027429984882473946,0.0,0.0,0.30328458547592163,0.0,0.0,0.0,1_spa,2016 11 15,2016
41,1_spa_2016 11 16_morning_new,3.0,0.0,0.08866634219884872,0.0,0.0,0.19793415069580078,0.03977927565574646,0.0,0.0,0.0,0.0,0.10109542310237885,0.20487390458583832,0.0,0.0,0.0,0.02549789473414421,0.0,0.02780507691204548,0.0,0.0,0.0,0.0,0.010029876604676247,0.2886856496334076,0.0,0.0,0.0,1_spa,2016 11 16,2016
42,1_spa_2016 11 17_morning_new,4.0,0.0,0.08494485914707184,0.0,0.017541935667395592,0.0,0.017642613500356674,0.0,0.0,0.0,0.018285369500517845,0.011355113238096237,0.073417529463768,0.0,0.0,0.0,0.02547570690512657,0.0,0.0,0.0,0.0,0.0,0.0,0.010933252982795238,0.7236564755439758,0.0,0.0,0.0,1_spa,2016 11 17,2016
43,1_spa_2016 11 19_morning_new,18.0,0.0,0.05371038243174553,0.0,0.0,0.01292323786765337,0.07350847125053406,0.0,0.0,0.0,0.01842217519879341,0.0,0.0,0.0,0.0,0.0,0.7636895775794983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05166584253311157,0.0,0.0,0.0,1_spa,2016 11 19,2016
44,1_spa_2016 11 22_morning_new,16.0,0.0,0.06244739517569542,0.0,0.0,0.01150946132838726,0.2713092565536499,0.0,0.0,0.0,0.0,0.04215974733233452,0.09856365621089935,0.0,0.0,0.0,0.11325084418058395,0.0,0.020341066643595695,0.0,0.0,0.0,0.0,0.0,0.3627355694770813,0.0,0.0,0.0,1_spa,2016 11 22,2016
45,1_spa_2016 11 23_morning_new,6.0,0.0,0.17061002552509308,0.0,0.0,0.0,0.16899187862873077,0.0,0.0,0.0,0.012711103074252605,0.06462913006544113,0.0,0.0,0.0,0.0,0.25061455368995667,0.16893012821674347,0.0,0.0,0.016743237152695656,0.0,0.0,0.0,0.12420108169317245,0.0,0.0,0.0,1_spa,2016 11 23,2016
46,1_spa_2016 11 24_morning_new,2.0,0.0,0.21838772296905518,0.0,0.0,0.03338060528039932,0.17392954230308533,0.0,0.0,0.0,0.0,0.1130717396736145,0.0839344784617424,0.0,0.0,0.016047190874814987,0.02221052348613739,0.0,0.0,0.0,0.0,0.011656663380563259,0.0,0.05432983115315437,0.2573122978210449,0.0,0.0,0.0,1_spa,2016 11 24,2016
47,1_spa_2016 11 25_morning_new,1.0,0.0,0.3072754740715027,0.0,0.0,0.025762656703591347,0.14272354543209076,0.0,0.0,0.0,0.0,0.08260700106620789,0.05196056887507439,0.0,0.0,0.0,0.049710772931575775,0.16756071150302887,0.0,0.0,0.0,0.0,0.0,0.0,0.1556842178106308,0.0,0.0,0.0,1_spa,2016 11 25,2016
48,1_spa_2016 11 26_morning_new,1.0,0.0,0.23292554914951324,0.0,0.0,0.027304863557219505,0.052547991275787354,0.0,0.0,0.0,0.04595249146223068,0.013959427364170551,0.13187524676322937,0.0,0.0,0.0,0.14282701909542084,0.010955153964459896,0.07324276119470596,0.0,0.0,0.058222729712724686,0.08680721372365952,0.0,0.12263347208499908,0.0,0.0,0.0,1_spa,2016 11 26,2016
49,1_spa_2016 11 26_afternoon_new,1.0,0.0,0.28268182277679443,0.0,0.021425556391477585,0.024422163143754005,0.0332246869802475,0.0,0.0,0.0,0.07531524449586868,0.0,0.12944406270980835,0.0,0.0,0.0,0.12687170505523682,0.0,0.06571469455957413,0.0,0.0,0.051467325538396835,0.0919327363371849,0.0,0.08177843689918518,0.0,0.0,0.0,1_spa,2016 11 26,2016
50,1_spa_2016 11 29_morning_new,8.0,0.0,0.11593706905841827,0.0,0.0,0.0,0.4633426070213318,0.0,0.0,0.0,0.018126508221030235,0.0,0.0,0.0,0.0,0.0,0.06508342921733856,0.0,0.0,0.0,0.0,0.0,0.0,0.01592571660876274,0.28180402517318726,0.0,0.0,0.0,1_spa,2016 11 29,2016
51,1_spa_2016 12 01_morning_new,5.0,0.0,0.32794326543807983,0.0,0.06688947230577469,0.0,0.2657259404659271,0.0,0.0,0.0,0.0,0.01011667586863041,0.0,0.0,0.0,0.0,0.21641725301742554,0.0,0.0,0.0,0.0,0.033035095781087875,0.0,0.0,0.04054928570985794,0.0,0.0,0.0,1_spa,2016 12 01,2016
52,1_spa_2016 12 03_morning_new,21.0,0.0,0.24264110624790192,0.0,0.09864768385887146,0.0,0.21875029802322388,0.0,0.0,0.0,0.0,0.0,0.030473308637738228,0.0,0.0,0.0,0.06740609556436539,0.03313139081001282,0.02168721705675125,0.0,0.0,0.0802709236741066,0.0,0.0124758156016469,0.17505384981632233,0.0,0.0,0.0,1_spa,2016 12 03,2016
53,1_spa_2016 12 03_afternoon_new,8.0,0.0,0.1552085131406784,0.0,0.056823812425136566,0.019555382430553436,0.36715424060821533,0.0,0.0,0.0,0.0,0.0,0.04976402595639229,0.0,0.0,0.0,0.03072068840265274,0.0,0.0,0.0,0.0,0.0560123510658741,0.0,0.025043342262506485,0.20698466897010803,0.0,0.0,0.0,1_spa,2016 12 03,2016
54,1_spa_2016 12 04_morning_new,1.0,0.0,0.3016934394836426,0.0,0.06220819428563118,0.0,0.16207164525985718,0.0,0.0,0.0,0.033519573509693146,0.0,0.048908110707998276,0.0,0.0,0.0,0.029570214450359344,0.10484544932842255,0.013061552308499813,0.0,0.0,0.16096605360507965,0.0,0.014967561699450016,0.04235299304127693,0.0,0.0,0.0,1_spa,2016 12 04,2016
55,1_spa_2016 12 11_morning_new,14.0,0.0,0.4551904499530792,0.0,0.05114741250872612,0.0,0.0841759666800499,0.0,0.0,0.0,0.03999852389097214,0.0,0.020132772624492645,0.0,0.0,0.0,0.1444871723651886,0.0,0.0,0.0,0.0,0.11096911877393723,0.0,0.021504754200577736,0.05670157074928284,0.0,0.0,0.0,1_spa,2016 12 11,2016
56,1_spa_2016 12 13_morning_new,16.0,0.0,0.07313990592956543,0.0,0.0,0.2162168323993683,0.33187854290008545,0.0,0.0,0.0,0.0,0.012940727174282074,0.047359760850667953,0.0,0.0,0.0,0.06390952318906784,0.0,0.04145269840955734,0.0,0.0,0.0,0.0,0.0,0.18850834667682648,0.0,0.0,0.0,1_spa,2016 12 13,2016
57,1_spa_2016 12 14_morning_new,3.0,0.0,0.1120588555932045,0.0,0.0,0.27574729919433594,0.1034134030342102,0.0,0.0,0.0,0.039663270115852356,0.010928650386631489,0.025073228403925896,0.0,0.0,0.0,0.07819198071956635,0.07098213583230972,0.0,0.0,0.0,0.0,0.0,0.04324239119887352,0.23374025523662567,0.0,0.0,0.0,1_spa,2016 12 14,2016
58,1_spa_2016 12 15_morning_new,4.0,0.0,0.029241908341646194,0.0,0.0,0.012773001566529274,0.16294923424720764,0.0,0.0,0.0,0.025248851627111435,0.036445651203393936,0.06432972103357315,0.0,0.0,0.0,0.08767368644475937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5642339587211609,0.0,0.0,0.0,1_spa,2016 12 15,2016
59,1_spa_2016 12 16_morning_new,3.0,0.04635460302233696,0.060411274433135986,0.0,0.0,0.22681494057178497,0.06948766112327576,0.0,0.0,0.0,0.010596674866974354,0.0,0.0,0.0,0.0,0.0,0.08081710338592529,0.0,0.011763148941099644,0.0,0.0,0.01560403686016798,0.0,0.029308373108506203,0.4167872667312622,0.0,0.0,0.0,1_spa,2016 12 16,2016
60,1_spa_2016 12 17_morning_new,6.0,0.0,0.07315344363451004,0.0,0.0,0.1328216791152954,0.03496435284614563,0.0,0.0,0.0,0.01057268027216196,0.02046612836420536,0.22604593634605408,0.0,0.0,0.0,0.4044058322906494,0.0,0.0,0.0,0.0,0.011507728137075901,0.0,0.0,0.07766179740428925,0.0,0.0,0.0,1_spa,2016 12 17,2016
61,1_spa_2016 12 17_afternoon_new,16.0,0.0,0.12290666252374649,0.0,0.07639369368553162,0.0,0.23229573667049408,0.0,0.0,0.0,0.0,0.0,0.07549785077571869,0.0,0.0,0.0,0.1456012725830078,0.0,0.0,0.0,0.0,0.0238226018846035,0.0,0.0,0.2770562767982483,0.0,0.0,0.0,1_spa,2016 12 17,2016
62,1_spa_2016 12 18_morning_new,15.0,0.0,0.232900008559227,0.0,0.0,0.05824336037039757,0.07282210141420364,0.0,0.0,0.0,0.01864972524344921,0.0278445016592741,0.03445226699113846,0.03439577296376228,0.0,0.0,0.05674343183636665,0.3214353621006012,0.029591353610157967,0.0,0.0,0.0,0.0,0.031516335904598236,0.07493123412132263,0.0,0.0,0.0,1_spa,2016 12 18,2016
63,1_spa_2016 12 19_morning_new,12.0,0.0,0.2674996554851532,0.0,0.0,0.0,0.036450136452913284,0.0,0.0,0.0,0.019047603011131287,0.0,0.0,0.0,0.0,0.0,0.029363995417952538,0.20407426357269287,0.0,0.0,0.0,0.0,0.0,0.07115867733955383,0.3471672236919403,0.0,0.0,0.0,1_spa,2016 12 19,2016
64,1_spa_2016 12 19_afternoon_new,6.0,0.0,0.17357586324214935,0.0,0.032950907945632935,0.014517102390527725,0.11739595234394073,0.0,0.0,0.0,0.0380624495446682,0.0,0.016901351511478424,0.0,0.0,0.0,0.24097581207752228,0.11967110633850098,0.017431383952498436,0.0,0.0,0.031243642792105675,0.0,0.03734910115599632,0.1525505781173706,0.0,0.0,0.0,1_spa,2016 12 19,2016
65,1_spa_2016 12 22_morning_new,1.0,0.0,0.20393970608711243,0.0,0.0,0.0,0.09362099319696426,0.0,0.0,0.0,0.014254757203161716,0.010210234671831131,0.0,0.0,0.0,0.0,0.09228185564279556,0.08218231797218323,0.0,0.0,0.0,0.0,0.0,0.4477005898952484,0.03402303159236908,0.0,0.0,0.0,1_spa,2016 12 22,2016
66,1_spa_2016 12 22_afternoon_new,1.0,0.0,0.24564401805400848,0.0,0.011922115460038185,0.0,0.15302003920078278,0.0,0.0,0.0,0.13994906842708588,0.0,0.014899082481861115,0.0,0.0,0.0,0.08762897551059723,0.0,0.0,0.0,0.0,0.042591530829668045,0.0,0.19186371564865112,0.10684506595134735,0.0,0.0,0.0,1_spa,2016 12 22,2016
67,1_spa_2016 12 23_morning_new,20.0,0.0,0.27649715542793274,0.0,0.0,0.14194433391094208,0.2177223414182663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14855927228927612,0.0,0.0,0.0,0.0,0.0,0.0,0.09666420519351959,0.0800929069519043,0.0,0.0,0.0,1_spa,2016 12 23,2016
68,1_spa_2016 12 24_morning_new,20.0,0.0,0.3787018358707428,0.0,0.0,0.1769161820411682,0.11087004095315933,0.0,0.0,0.0,0.020190758630633354,0.053138718008995056,0.0,0.0,0.0,0.0,0.08675594627857208,0.0,0.06371085345745087,0.0,0.0,0.0,0.0,0.05915617570281029,0.03477960824966431,0.0,0.0,0.0,1_spa,2016 12 24,2016
69,1_spa_2016 12 25_morning_new,20.0,0.046744171530008316,0.26500412821769714,0.0,0.0,0.1897655427455902,0.0999637022614479,0.0,0.0,0.0,0.04745956137776375,0.015889011323451996,0.10023263096809387,0.0,0.0,0.0,0.1147133931517601,0.0,0.020798439159989357,0.0,0.0,0.0,0.0,0.016330797225236893,0.0736871287226677,0.0,0.0,0.0,1_spa,2016 12 25,2016
70,1_spa_2016 12 26_morning_new,14.0,0.0,0.4614326059818268,0.0,0.02560253255069256,0.0,0.1790999174118042,0.0,0.0,0.0,0.026514507830142975,0.012621263973414898,0.02040654979646206,0.0,0.0,0.0,0.026118459179997444,0.015885405242443085,0.0,0.0,0.0,0.06980806589126587,0.0,0.04897220432758331,0.09707247465848923,0.0,0.0,0.0,1_spa,2016 12 26,2016
71,1_spa_2016 12 27_morning_new,9.0,0.0,0.22319498658180237,0.0,0.011083616875112057,0.0,0.09988807141780853,0.0,0.0,0.0,0.139499694108963,0.09917248040437698,0.23714840412139893,0.0,0.0,0.0,0.017636995762586594,0.0,0.05283370614051819,0.0,0.014490272849798203,0.0,0.0,0.0,0.09169217199087143,0.0,0.0,0.0,1_spa,2016 12 27,2016
72,1_spa_2016 12 28_morning_new,8.0,0.0,0.039859455078840256,0.0,0.06152462586760521,0.06430923938751221,0.3255232274532318,0.0,0.0,0.0,0.016907846555113792,0.12027876079082489,0.07704760134220123,0.0,0.0,0.0,0.18049003183841705,0.0,0.0319342166185379,0.0,0.0,0.0,0.0,0.0,0.07400308549404144,0.0,0.0,0.0,1_spa,2016 12 28,2016
